ID_Word,ID_Aya,idRacine,englishWord,
70456,58:18,516,[they],
70457,58:18,781,(are) the liars.,
70458,58:19,637,Has overcome,
70459,58:19,130,them,
70460,58:19,1416,the Shaitaan,
70461,58:19,1104,so he made them forget,
70462,58:19,1634,(the) remembrance,
70463,58:19,25,(of) Allah.,
70464,58:19,87,Those,
70465,58:19,652,(are the) party,
70466,58:19,1416,(of) the Shaitaan.,
70467,58:19,866,No doubt!,
70468,58:19,51,Indeed,
70469,58:19,652,(the) party,
70470,58:19,1416,(of) the Shaitaan,
70471,58:19,516,they,
70472,58:19,843,(will be) the losers.,
70473,58:20,51,Indeed,
70474,58:20,29,those who,
70475,58:20,560,oppose,
70476,58:20,25,Allah,
70477,58:20,1283,and His Messenger,
70478,58:20,87,those,
70479,58:20,439,(will be) among,
70480,58:20,1638,the most humiliated.,
70481,58:21,777,Allah has decreed,
70482,58:21,25,Allah has decreed,
70483,58:21,455,Surely,
70484,58:21,48,I,
70485,58:21,1283,"and My Messengers.""",
70486,58:21,51,Indeed,
70487,58:21,25,Allah,
70488,58:21,1209,(is) All-Strong,
70489,58:21,207,All-Mighty.,
70490,58:22,866,You will not find,
70491,58:22,1677,You will not find,
70492,58:22,1206,a people,
70493,58:22,42,who believe,
70494,58:22,25,in Allah,
70495,58:22,1750,and the Day,
70496,58:22,21,the Last,
70497,58:22,1661,loving,
70498,58:22,974,(those) who,
70499,58:22,560,oppose,
70500,58:22,25,Allah,
70501,58:22,1283,and His Messenger,
70502,58:22,917,even if,
70503,58:22,785,they were,
70504,58:22,6,their fathers,
70505,58:22,82,or,
70506,58:22,254,their sons,
70507,58:22,82,or,
70508,58:22,23,their brothers,
70509,58:22,82,or,
70510,58:22,167,their kindred.,
70511,58:22,87,Those -,
70512,58:22,777,He has decreed,
70513,58:22,439,within,
70514,58:22,1152,their hearts,
70515,58:22,42,faith,
70516,58:22,92,and supported them,
70517,58:22,1295,with a spirit,
70518,58:22,974,from Him.,
70519,58:22,342,And He will admit them,
70520,58:22,693,(to) Gardens,
70521,58:22,701,flow,
70522,58:22,974,from,
70523,58:22,1546,underneath it,
70524,58:22,1052,the rivers,
70525,58:22,813,will abide forever,
70526,58:22,439,in it.,
70527,58:22,1226,Allah is pleased,
70528,58:22,25,Allah is pleased,
70529,58:22,139,with them,
70530,58:22,1226,and they are pleased,
70531,58:22,139,with Him.,
70532,58:22,87,Those,
70533,58:22,652,(are the) party,
70534,58:22,25,(of) Allah.,
70535,58:22,866,No doubt!,
70536,58:22,51,Indeed,
70537,58:22,652,(the) party,
70538,58:22,25,(of) Allah,
70539,58:22,516,they,
70540,58:22,389,(are) the successful ones.,
70541,59:1,1493,In (the) name,
70542,59:1,25,(of) Allah,
70543,59:1,1248,the Most Gracious,
70544,59:1,1248,the Most Merciful.,
70545,59:1,1438,Glorifies,
70546,59:1,25,[to] Allah,
70547,59:1,933,whatever,
70548,59:1,439,(is) in,
70549,59:1,1493,the heavens,
70550,59:1,933,and whatever,
70551,59:1,439,(is) in,
70552,59:1,61,the earth.,
70553,59:1,534,And He,
70554,59:1,207,(is) the All-Mighty,
70555,59:1,572,the All-Wise.,
70556,59:2,534,He,
70557,59:2,29,(is) the One Who,
70558,59:2,830,expelled,
70559,59:2,29,those who,
70560,59:2,742,disbelieved,
70561,59:2,974,from,
70562,59:2,15,(the) People,
70563,59:2,777,(of) the Scripture,
70564,59:2,974,from,
70565,59:2,370,their homes,
70566,59:2,86,at (the) first,
70567,59:2,616,gathering.,
70568,59:2,933,Not,
70569,59:2,1757,you think,
70570,59:2,47,that,
70571,59:2,830,they would leave,
70572,59:2,1757,and they thought,
70573,59:2,51,that [they],
70574,59:2,976,would defend them,
70575,59:2,613,their fortresses,
70576,59:2,974,against,
70577,59:2,25,Allah.,
70578,59:2,73,But Allah came to them,
70579,59:2,25,But Allah came to them,
70580,59:2,974,from,
70581,59:2,647,where,
70582,59:2,900,not,
70583,59:2,617,they expected,
70584,59:2,1202,and He cast,
70585,59:2,439,into,
70586,59:2,1152,their hearts,
70587,59:2,1215,[the] terror,
70588,59:2,828,they destroyed,
70589,59:2,298,their houses,
70590,59:2,1732,with their hands,
70591,59:2,1732,and the hands,
70592,59:2,42,(of) the believers.,
70593,59:2,103,So take a lesson,
70594,59:2,86,O those endowed with,
70595,59:2,272,O those endowed with,
70596,59:3,919,And if not,
70597,59:3,47,[that],
70598,59:3,777,Allah (had) decreed,
70599,59:3,25,Allah (had) decreed,
70600,59:3,130,for them,
70601,59:3,682,the exile,
70602,59:3,184,certainly He (would) have punished them,
70603,59:3,439,in,
70604,59:3,354,the world,
70605,59:3,865,and for them,
70606,59:3,439,in,
70607,59:3,21,the Hereafter,
70608,59:3,184,(is) a punishment,
70609,59:3,1117,(of) the Fire.,
70610,59:4,1637,That,
70611,59:4,51,(is) because [they],
70612,59:4,1401,they opposed,
70613,59:4,25,Allah,
70614,59:4,1283,and His Messenger.,
70615,59:4,974,And whoever,
70616,59:4,1401,opposes,
70617,59:4,25,Allah,
70618,59:4,51,then indeed,
70619,59:4,25,Allah,
70620,59:4,1373,(is) severe,
70621,59:4,146,(in) penalty.,
70622,59:5,933,Whatever,
70623,59:5,1196,you cut down,
70624,59:5,974,of,
70625,59:5,927,(the) palm-trees,
70626,59:5,82,or,
70627,59:5,1556,you left them,
70628,59:5,1206,standing,
70629,59:5,130,on,
70630,59:5,64,their roots,
70631,59:5,80,it (was) by the permission,
70632,59:5,25,(of) Allah,
70633,59:5,864,and that He may disgrace,
70634,59:5,421,the defiantly disobedient.,
70635,59:6,933,And what,
70636,59:6,440,Allah restored,
70637,59:6,25,Allah restored,
70638,59:6,130,to,
70639,59:6,1283,His Messenger,
70640,59:6,974,from them,
70641,59:6,933,then not,
70642,59:6,1678,you made expedition,
70643,59:6,130,for it,
70644,59:6,974,of,
70645,59:6,859,horses,
70646,59:6,866,and not,
70647,59:6,1259,camels,
70648,59:6,899,but,
70649,59:6,25,Allah,
70650,59:6,1485,gives power,
70651,59:6,1283,(to) His Messengers,
70652,59:6,130,over,
70653,59:6,974,whom,
70654,59:6,1424,He wills.,
70655,59:6,25,And Allah,
70656,59:6,130,(is) on,
70657,59:6,753,every,
70658,59:6,1424,thing,
70659,59:6,1144,All-Powerful.,
70660,59:7,933,What,
70661,59:7,440,Allah restored,
70662,59:7,25,Allah restored,
70663,59:7,130,to,
70664,59:7,1283,His Messenger,
70665,59:7,974,from,
70666,59:7,15,(the) people,
70667,59:7,1179,(of) the towns,
70668,59:7,25,(it is) for Allah,
70669,59:7,1283,and His Messenger,
70670,59:7,1646,and for the kindred,
70671,59:7,1170,and for the kindred,
70672,59:7,1748,and the orphans,
70673,59:7,1470,and the needy,
70674,59:7,254,and the wayfarer,
70675,59:7,1439,and the wayfarer,
70676,59:7,788,that,
70677,59:7,866,not,
70678,59:7,785,it becomes,
70679,59:7,367,a (perpetual) circulation,
70680,59:7,297,between,
70681,59:7,468,the rich,
70682,59:7,974,among you.,
70683,59:7,933,And whatever,
70684,59:7,73,gives you,
70685,59:7,1283,the Messenger,
70686,59:7,22,take it,
70687,59:7,933,and whatever,
70688,59:7,1053,he forbids you,
70689,59:7,139,from it,
70690,59:7,1053,refrain.,
70691,59:7,1697,And fear,
70692,59:7,25,Allah.,
70693,59:7,51,Indeed,
70694,59:7,25,Allah,
70695,59:7,1373,(is) severe,
70696,59:7,146,(in) penalty.,
70697,59:8,399,For the poor,
70698,59:8,510,emigrants,
70699,59:8,29,those who,
70700,59:8,830,were expelled,
70701,59:8,974,from,
70702,59:8,370,their homes,
70703,59:8,1007,and their properties,
70704,59:8,228,seeking,
70705,59:8,377,bounty,
70706,59:8,974,from Allah,
70707,59:8,25,from Allah,
70708,59:8,1226,and pleasure,
70709,59:8,1089,and helping,
70710,59:8,25,Allah,
70711,59:8,1283,and His Messenger.,
70712,59:8,87,Those,
70713,59:8,516,they,
70714,59:8,1317,(are) the truthful.,
70715,59:9,29,And those who,
70716,59:9,290,settled,
70717,59:9,370,(in) the home,
70718,59:9,42,and (accepted) faith,
70719,59:9,974,before them,
70720,59:9,1134,before them,
70721,59:9,551,love,
70722,59:9,974,(those) who,
70723,59:9,510,emigrated,
70724,59:9,36,to them,
70725,59:9,866,and not,
70726,59:9,1677,they find,
70727,59:9,439,in,
70728,59:9,1318,their breasts,
70729,59:9,631,any want,
70730,59:9,973,of what,
70731,59:9,73,they were given,
70732,59:9,76,but prefer,
70733,59:9,130,over,
70734,59:9,1046,themselves,
70735,59:9,917,even though,
70736,59:9,785,was,
70737,59:9,208,with them,
70738,59:9,837,poverty.,
70739,59:9,974,And whoever,
70740,59:9,1697,is saved,
70741,59:9,1385,(from) stinginess,
70742,59:9,1046,(of) his soul,
70743,59:9,87,then those,
70744,59:9,516,[they],
70745,59:9,389,(are) the successful ones.,
70746,59:10,29,And those who,
70747,59:10,720,came,
70748,59:10,974,after them,
70749,59:10,213,after them,
70750,59:10,1205,they say,
70751,59:10,1219,Our Lord,
70752,59:10,454,forgive,
70753,59:10,865,us,
70754,59:10,23,and our brothers,
70755,59:10,29,who,
70756,59:10,1440,preceded us,
70757,59:10,42,in faith,
70758,59:10,866,and (do) not,
70759,59:10,655,put,
70760,59:10,439,in,
70761,59:10,1152,our hearts,
70762,59:10,457,any rancor,
70763,59:10,29,towards those who,
70764,59:10,42,believed.,
70765,59:10,1219,Our Lord,
70766,59:10,51,indeed You,
70767,59:10,1212,(are) Full of Kindness,
70768,59:10,1248,"Most Merciful.""",
70769,59:11,900,Do not,
70770,59:11,1214,you see,
70771,59:11,36,[to],
70772,59:11,29,those who,
70773,59:11,1043,(were) hypocrites,
70774,59:11,1205,saying,
70775,59:11,23,to their brothers,
70776,59:11,29,those who,
70777,59:11,742,disbelieved,
70778,59:11,974,among,
70779,59:11,15,the People of the Scripture,
70780,59:11,777,the People of the Scripture,
70781,59:11,868,If,
70782,59:11,830,you are expelled,
70783,59:11,830,surely we will leave,
70784,59:11,937,with you,
70785,59:11,866,and not,
70786,59:11,1593,we will obey,
70787,59:11,439,concerning you,
70788,59:11,16,anyone,
70789,59:11,2,ever;,
70790,59:11,47,and if,
70791,59:11,1193,you are fought,
70792,59:11,1089,"certainly we will help you.""",
70793,59:11,25,And Allah,
70794,59:11,1381,bears witness,
70795,59:11,51,that they,
70796,59:11,781,(are) surely liars.,
70797,59:12,868,If,
70798,59:12,830,they are expelled,
70799,59:12,866,not,
70800,59:12,830,they will leave,
70801,59:12,937,with them,
70802,59:12,868,and if,
70803,59:12,1193,they are fought,
70804,59:12,866,not,
70805,59:12,1089,they will help them.,
70806,59:12,868,And if,
70807,59:12,1089,they help them,
70808,59:12,1688,certainly they will turn,
70809,59:12,329,(their) backs;,
70810,59:12,1613,then,
70811,59:12,866,not,
70812,59:12,1089,they will be helped.,
70813,59:13,56,Certainly you(r),
70814,59:13,1373,fear is more intense,
70815,59:13,1241,fear is more intense,
70816,59:13,439,in,
70817,59:13,1318,their breasts,
70818,59:13,974,than,
70819,59:13,25,Allah's.,
70820,59:13,1637,That,
70821,59:13,51,(is) because they,
70822,59:13,1206,(are) a people,
70823,59:13,866,(who do) not understand.,
70824,59:13,398,(who do) not understand.,
70825,59:14,866,They will not fight you,
70826,59:14,1193,They will not fight you,
70827,59:14,683,all,
70828,59:14,27,except,
70829,59:14,439,in,
70830,59:14,1179,towns,
70831,59:14,613,fortified,
70832,59:14,82,or,
70833,59:14,974,from,
70834,59:14,1701,behind,
70835,59:14,665,walls.,
70836,59:14,211,Their violence,
70837,59:14,297,among themselves,
70838,59:14,1373,(is) severe.,
70839,59:14,617,You think they,
70840,59:14,683,(are) united,
70841,59:14,1152,but their hearts,
70842,59:14,1413,(are) divided.,
70843,59:14,1637,That,
70844,59:14,51,(is) because they,
70845,59:14,1206,(are) a people,
70846,59:14,866,not,
70847,59:14,148,they reason.,
70848,59:15,1004,Like (the) example,
70849,59:15,29,(of) those,
70850,59:15,974,before them,
70851,59:15,1134,before them,
70852,59:15,1170,shortly,
70853,59:15,1648,they tasted,
70854,59:15,1655,(the) evil result,
70855,59:15,43,(of) their affair,
70856,59:15,865,and for them,
70857,59:15,184,(is) a punishment,
70858,59:15,30,painful.,
70859,59:16,1004,Like (the) example,
70860,59:16,1416,(of) the Shaitaan,
70861,59:16,78,when,
70862,59:16,1205,he says,
70863,59:16,54,to man,
70864,59:16,742,Disbelieve.,
70865,59:16,904,But when,
70866,59:16,742,he disbelieves,
70867,59:16,1205,he says,
70868,59:16,51,Indeed I am,
70869,59:16,259,disassociated,
70870,59:16,974,from you.,
70871,59:16,51,Indeed, [I]
70872,59:16,853,I fear,
70873,59:16,25,Allah,
70874,59:16,1219,(the) Lord,
70875,59:16,126,"(of) the worlds.""",
70876,59:17,785,So will be,
70877,59:17,146,(the) end of both of them,
70878,59:17,51,that they,
70879,59:17,439,(will be) in,
70880,59:17,1117,the Fire,
70881,59:17,813,abiding forever,
70882,59:17,439,therein.,
70883,59:17,1637,And that,
70884,59:17,725,(is the) recompense,
70885,59:17,1755,(of) the wrongdoers.,
70886,59:18,96,O you who believe!,
70887,59:18,29,O you who believe!,
70888,59:18,42,O you who believe!,
70889,59:18,1697,Fear,
70890,59:18,25,Allah,
70891,59:18,1124,and let look,
70892,59:18,1046,every soul,
70893,59:18,933,what,
70894,59:18,1143,it has sent forth,
70895,59:18,452,for tomorrow,
70896,59:18,1697,and fear,
70897,59:18,25,Allah.,
70898,59:18,51,Indeed,
70899,59:18,25,Allah,
70900,59:18,796,(is) All-Aware,
70901,59:18,251,of what,
70902,59:18,133,you do.,
70903,59:19,866,And (do) not,
70904,59:19,785,be,
70905,59:19,29,like those who,
70906,59:19,1104,forgot,
70907,59:19,25,Allah,
70908,59:19,1104,so He made them forget,
70909,59:19,1046,themselves.,
70910,59:19,87,Those,
70911,59:19,516,[they],
70912,59:19,421,(are) the defiantly disobedient.,
70913,59:20,866,Not,
70914,59:20,1534,equal,
70915,59:20,1330,(are the) companions,
70916,59:20,1117,(of) the Fire,
70917,59:20,1330,and (the) companions,
70918,59:20,693,(of) Paradise.,
70919,59:20,1330,(The) companions,
70920,59:20,693,(of) Paradise,
70921,59:20,516,they,
70922,59:20,438,(are) the achievers.,
70923,59:21,917,If,
70924,59:21,1128,We (had) sent down,
70925,59:21,500,this,
70926,59:21,1168,Quran,
70927,59:21,130,on,
70928,59:21,658,a mountain,
70929,59:21,1214,surely you (would) have seen it,
70930,59:21,838,humbled,
70931,59:21,1314,breaking asunder,
70932,59:21,974,from,
70933,59:21,840,(the) fear,
70934,59:21,25,(of) Allah.,
70935,59:21,1548,And these,
70936,59:21,1004,(are) the examples,
70937,59:21,317,We present them,
70938,59:21,1120,to the people,
70939,59:21,870,so that they may,
70940,59:21,387,give thought.,
70941,59:22,534,He,
70942,59:22,25,(is) Allah,
70943,59:22,29,the One Who,
70944,59:22,866,(there is) no,
70945,59:22,25,god,
70946,59:22,27,but,
70947,59:22,534,He,
70948,59:22,126,(the) All-Knower,
70949,59:22,489,(of) the unseen,
70950,59:22,1381,and the witnessed.,
70951,59:22,534,He,
70952,59:22,1248,(is) the Most Gracious,
70953,59:22,1248,the Most Merciful.,
70954,59:23,534,He,
70955,59:23,25,(is) Allah,
70956,59:23,29,the One Who,
70957,59:23,866,(there is) no,
70958,59:23,25,god,
70959,59:23,27,but,
70960,59:23,534,He,
70961,59:23,968,the Sovereign,
70962,59:23,1145,the Holy One,
70963,59:23,1481,the Giver of Peace,
70964,59:23,42,the Giver of Security,
70965,59:23,520,the Guardian,
70966,59:23,207,the All-Mighty,
70967,59:23,660,the Irresistible,
70968,59:23,734,the Supreme.,
70969,59:23,1438,Glory (be to),
70970,59:23,25,Allah,
70971,59:23,135,from what,
70972,59:23,1407,they associate (with Him).,
70973,59:24,534,He,
70974,59:24,25,(is) Allah,
70975,59:24,816,the Creator,
70976,59:24,259,the Inventor,
70977,59:24,1360,the Fashioner.,
70978,59:24,865,For Him,
70979,59:24,1493,(are) the names,
70980,59:24,620,the beautiful.,
70981,59:24,1438,Glorifies,
70982,59:24,865,Him,
70983,59:24,933,whatever,
70984,59:24,439,(is) in,
70985,59:24,1493,the heavens,
70986,59:24,61,and the earth.,
70987,59:24,534,And He,
70988,59:24,207,(is) the All-Mighty,
70989,59:24,572,the All-Wise.,
70990,60:1,1493,In (the) name,
70991,60:1,25,(of) Allah,
70992,60:1,1248,the Most Gracious,
70993,60:1,1248,the Most Merciful.,
70994,60:1,96,O you who believe!,
70995,60:1,29,O you who believe!,
70996,60:1,42,O you who believe!,
70997,60:1,866,(Do) not,
70998,60:1,22,take,
70999,60:1,114,My enemies,
71000,60:1,114,and your enemies,
71001,60:1,1688,(as) allies,
71002,60:1,913,offering,
71003,60:1,36,them,
71004,60:1,1661,love,
71005,60:1,1140,while,
71006,60:1,742,they have disbelieved,
71007,60:1,251,in what,
71008,60:1,720,came to you,
71009,60:1,974,of,
71010,60:1,595,the truth,
71011,60:1,830,driving out,
71012,60:1,1283,the Messenger,
71013,60:1,96,and yourselves,
71014,60:1,47,because,
71015,60:1,42,you believe,
71016,60:1,25,in Allah,
71017,60:1,1219,your Lord.,
71018,60:1,47,If,
71019,60:1,785,you,
71020,60:1,830,come forth,
71021,60:1,670,(to) strive,
71022,60:1,439,in,
71023,60:1,1439,My way,
71024,60:1,228,and (to) seek,
71025,60:1,1226,My Pleasure.,
71026,60:1,1516,You confide,
71027,60:1,36,to them,
71028,60:1,1661,love,
71029,60:1,48,but I Am,
71030,60:1,126,most knowing,
71031,60:1,251,of what,
71032,60:1,811,you conceal,
71033,60:1,933,and what,
71034,60:1,127,you declare.,
71035,60:1,974,And whoever,
71036,60:1,374,does it,
71037,60:1,974,among you,
71038,60:1,1140,then certainly,
71039,60:1,311,he has strayed,
71040,60:1,1534,(from the) straight,
71041,60:1,1439,path.,
71042,60:2,47,If,
71043,60:2,1618,they gain dominance over you,
71044,60:2,785,they would be,
71045,60:2,865,to you,
71046,60:2,114,enemies,
71047,60:2,279,and extend,
71048,60:2,36,against you,
71049,60:2,1732,their hands,
71050,60:2,914,and their tongues,
71051,60:2,1523,with evil,
71052,60:2,1661,and they desire,
71053,60:2,917,that,
71054,60:2,742,you would disbelieve.,
71055,60:3,907,Never,
71056,60:3,1038,will benefit you,
71057,60:3,1248,your relatives,
71058,60:3,866,and not,
71059,60:3,1686,your children,
71060,60:3,1750,(on the) Day,
71061,60:3,1206,(of) the Resurrection.,
71062,60:3,416,He will judge,
71063,60:3,297,between you.,
71064,60:3,25,And Allah,
71065,60:3,251,of what,
71066,60:3,133,you do,
71067,60:3,272,(is) All-Seer.,
71068,60:4,1140,Indeed,
71069,60:4,785,(there) is,
71070,60:4,865,for you,
71071,60:4,72,an example,
71072,60:4,620,good,
71073,60:4,439,in,
71074,60:4,5,Ibrahim,
71075,60:4,29,and those,
71076,60:4,937,with him,
71077,60:4,78,when,
71078,60:4,1205,they said,
71079,60:4,1206,to their people,
71080,60:4,51,Indeed we,
71081,60:4,259,(are) disassociated,
71082,60:4,974,from you,
71083,60:4,973,and from what,
71084,60:4,101,you worship,
71085,60:4,974,besides,
71086,60:4,369,besides,
71087,60:4,25,Allah.,
71088,60:4,742,We have denied,
71089,60:4,208,you,
71090,60:4,224,and has appeared,
71091,60:4,297,between us,
71092,60:4,297,and between you,
71093,60:4,114,enmity,
71094,60:4,225,and hatred,
71095,60:4,2,forever,
71096,60:4,624,until,
71097,60:4,42,you believe,
71098,60:4,25,in Allah,
71099,60:4,1673,"Alone.""",
71100,60:4,27,Except,
71101,60:4,1205,(the) saying,
71102,60:4,5,(of) Ibrahim,
71103,60:4,6,to his father,
71104,60:4,454,Surely I ask forgiveness,
71105,60:4,865,for you,
71106,60:4,933,but not,
71107,60:4,968,I have power,
71108,60:4,865,for you,
71109,60:4,974,from,
71110,60:4,25,Allah,
71111,60:4,974,of,
71112,60:4,1424,anything.,
71113,60:4,1219,Our Lord,
71114,60:4,130,upon You,
71115,60:4,1684,we put our trust,
71116,60:4,36,and to You,
71117,60:4,1112,we turn,
71118,60:4,36,and to You,
71119,60:4,1365,(is) the final return.,
71120,60:5,1219,Our Lord,
71121,60:5,866,(do) not,
71122,60:5,655,make us,
71123,60:5,426,a trial,
71124,60:5,29,for those who,
71125,60:5,742,disbelieve,
71126,60:5,454,and forgive,
71127,60:5,865,us,
71128,60:5,1219,our Lord.,
71129,60:5,51,Indeed You,
71130,60:5,55,[You],
71131,60:5,207,(are) the All-Mighty,
71132,60:5,572,"the All-Wise.""",
71133,60:6,1140,Certainly,
71134,60:6,785,(there) is,
71135,60:6,865,for you,
71136,60:6,439,in them,
71137,60:6,72,an example,
71138,60:6,620,good,
71139,60:6,974,for (he) who,
71140,60:6,785,is hopeful,
71141,60:6,1256,is hopeful,
71142,60:6,25,(in) Allah,
71143,60:6,1750,and the Day,
71144,60:6,21,the Last.,
71145,60:6,974,And whoever,
71146,60:6,1688,turns away,
71147,60:6,51,then indeed,
71148,60:6,25,Allah,
71149,60:6,534,He,
71150,60:6,468,(is) Free of need,
71151,60:6,581,the Praiseworthy.,
71152,60:7,173,Perhaps,
71153,60:7,25,Allah,
71154,60:7,47,[that],
71155,60:7,655,will put,
71156,60:7,297,between you,
71157,60:7,297,and between,
71158,60:7,29,those (to) whom,
71159,60:7,114,you have been enemies,
71160,60:7,974,among them,
71161,60:7,1661,love.,
71162,60:7,25,And Allah,
71163,60:7,1144,(is) All-Powerful.,
71164,60:7,25,And Allah,
71165,60:7,454,(is) Oft-Forgiving,
71166,60:7,1248,Most Merciful.,
71167,60:8,866,Allah (does) not forbid you,
71168,60:8,1053,Allah (does) not forbid you,
71169,60:8,25,Allah (does) not forbid you,
71170,60:8,139,from,
71171,60:8,29,those who,
71172,60:8,900,(do) not,
71173,60:8,1193,fight you,
71174,60:8,439,in,
71175,60:8,371,the religion,
71176,60:8,900,and (do) not,
71177,60:8,830,drive you out,
71178,60:8,974,of,
71179,60:8,370,your homes,
71180,60:8,47,that,
71181,60:8,267,you deal kindly,
71182,60:8,1190,and deal justly,
71183,60:8,36,with them.,
71184,60:8,51,Indeed,
71185,60:8,25,Allah,
71186,60:8,551,loves,
71187,60:8,1190,those who act justly.,
71188,60:9,52,Only,
71189,60:9,1053,Allah forbids you,
71190,60:9,25,Allah forbids you,
71191,60:9,139,from,
71192,60:9,29,those who,
71193,60:9,1193,fight you,
71194,60:9,439,in,
71195,60:9,371,the religion,
71196,60:9,830,and drive you out,
71197,60:9,974,of,
71198,60:9,370,your homes,
71199,60:9,1753,and support,
71200,60:9,130,in,
71201,60:9,830,your expulsion,
71202,60:9,47,that,
71203,60:9,1688,you make them allies.,
71204,60:9,974,And whoever,
71205,60:9,1688,makes them allies,
71206,60:9,87,then those,
71207,60:9,516,[they],
71208,60:9,1755,(are) the wrongdoers.,
71209,60:10,96,O you who believe!,
71210,60:10,29,O you who believe!,
71211,60:10,42,O you who believe!,
71212,60:10,79,When,
71213,60:10,720,come to you,
71214,60:10,42,the believing women,
71215,60:10,510,(as) emigrants,
71216,60:10,951,then examine them.,
71217,60:10,25,Allah,
71218,60:10,126,(is) most knowing,
71219,60:10,42,of their faith.,
71220,60:10,47,And if,
71221,60:10,126,you know them,
71222,60:10,42,(to be) believers,
71223,60:10,866,then (do) not,
71224,60:10,1250,return them,
71225,60:10,36,to,
71226,60:10,742,the disbelievers.,
71227,60:10,866,Not,
71228,60:10,524,they,
71229,60:10,574,(are) lawful,
71230,60:10,865,for them,
71231,60:10,866,and not,
71232,60:10,516,they,
71233,60:10,574,are lawful,
71234,60:10,865,for them.,
71235,60:10,73,But give them,
71236,60:10,933,what,
71237,60:10,1043,they have spent.,
71238,60:10,866,And not,
71239,60:10,692,any blame,
71240,60:10,130,upon you,
71241,60:10,47,if,
71242,60:10,1068,you marry them,
71243,60:10,79,when,
71244,60:10,73,you have given them,
71245,60:10,19,their (bridal) dues.,
71246,60:10,866,And (do) not,
71247,60:10,995,hold,
71248,60:10,163,to marriage bonds with disbelieving women,
71249,60:10,742,to marriage bonds with disbelieving women,
71250,60:10,1429,but ask (for),
71251,60:10,933,what,
71252,60:10,1043,you have spent,
71253,60:10,1429,and let them ask,
71254,60:10,933,what,
71255,60:10,1043,they have spent.,
71256,60:10,1637,That,
71257,60:10,572,(is the) Judgment,
71258,60:10,25,(of) Allah.,
71259,60:10,572,He judges,
71260,60:10,297,between you.,
71261,60:10,25,And Allah,
71262,60:10,126,(is) All-Knowing,
71263,60:10,572,All-Wise.,
71264,60:11,47,And if,
71265,60:11,437,have gone from you,
71266,60:11,1424,any,
71267,60:11,974,of,
71268,60:11,1792,your wives,
71269,60:11,36,to,
71270,60:11,742,the disbelievers,
71271,60:11,146,then your turn comes,
71272,60:11,73,then give,
71273,60:11,29,(to) those who,
71274,60:11,1632,have gone,
71275,60:11,1792,their wives,
71276,60:11,1004,(the) like,
71277,60:11,933,(of) what,
71278,60:11,1043,they had spent.,
71279,60:11,1697,And fear,
71280,60:11,25,Allah,
71281,60:11,29,(in) Whom,
71282,60:11,56,you,
71283,60:11,208,[in Him],
71284,60:11,42,(are) believers.,
71285,60:12,96,O Prophet!,
71286,60:12,1025,O Prophet!,
71287,60:12,79,When,
71288,60:12,720,come to you,
71289,60:12,42,the believing women,
71290,60:12,294,pledging to you,
71291,60:12,130,[on],
71292,60:12,47,that,
71293,60:12,866,not,
71294,60:12,1407,they will associate,
71295,60:12,25,with Allah,
71296,60:12,1424,anything,
71297,60:12,866,and not,
71298,60:12,1515,they will steal,
71299,60:12,866,and not,
71300,60:12,1785,they will commit adultery,
71301,60:12,866,and not,
71302,60:12,1193,they will kill,
71303,60:12,1686,their children,
71304,60:12,866,and not,
71305,60:12,73,they bring,
71306,60:12,232,slander,
71307,60:12,414,they invent it,
71308,60:12,297,between,
71309,60:12,1732,their hands,
71310,60:12,1253,and their feet,
71311,60:12,866,and not,
71312,60:12,166,they will disobey you,
71313,60:12,439,in,
71314,60:12,153,(the) right,
71315,60:12,294,then accept their pledge,
71316,60:12,454,and ask forgiveness,
71317,60:12,865,for them,
71318,60:12,25,(from) Allah.,
71319,60:12,51,Indeed,
71320,60:12,25,Allah,
71321,60:12,454,(is) Oft-Forgiving,
71322,60:12,1248,Most Merciful.,
71323,60:13,96,O you who believe!,
71324,60:13,29,O you who believe!,
71325,60:13,42,O you who believe!,
71326,60:13,866,(Do) not,
71327,60:13,1688,make allies,
71328,60:13,1206,(of) a people,
71329,60:13,448,Allah's Wrath,
71330,60:13,25,Allah's Wrath,
71331,60:13,130,(is) upon them.,
71332,60:13,1140,Indeed,
71333,60:13,1729,they despair,
71334,60:13,974,of,
71335,60:13,21,the Hereafter,
71336,60:13,757,as,
71337,60:13,1729,despair,
71338,60:13,742,the disbelievers,
71339,60:13,974,of,
71340,60:13,1330,(the) companions,
71341,60:13,1135,(of) the graves.,
71342,61:1,1493,In (the) name,
71343,61:1,25,(of) Allah,
71344,61:1,1248,the Most Gracious,
71345,61:1,1248,the Most Merciful.,
71346,61:1,1438,Glorifies,
71347,61:1,25,Allah,
71348,61:1,933,whatever,
71349,61:1,439,(is) in,
71350,61:1,1493,the heavens,
71351,61:1,933,and whatever,
71352,61:1,439,(is) in,
71353,61:1,61,the earth.,
71354,61:1,534,And He,
71355,61:1,207,(is) the All-Mighty,
71356,61:1,572,the All-Wise.,
71357,61:2,96,O you who believe!,
71358,61:2,29,O you who believe!,
71359,61:2,42,O you who believe!,
71360,61:2,900,Why,
71361,61:2,1205,(do) you say,
71362,61:2,933,what,
71363,61:2,866,you do not do?,
71364,61:2,374,you do not do?,
71365,61:3,734,Great is,
71366,61:3,979,hatred,
71367,61:3,141,with,
71368,61:3,25,Allah,
71369,61:3,47,that,
