ID_Word,ID_Aya,idRacine,englishWord
64162,44:20:00,1219,and your Lord
64163,44:20:00,47,lest
64164,44:20:00,1254,you stone me.
64165,44:21:00,47,And if
64166,44:21:00,900,not
64167,44:21:00,42,you believe
64168,44:21:00,865,me
64169,44:21:00,203,"then leave me alone."""
64170,44:22:00,327,So he called
64171,44:22:00,1219,his Lord
64172,44:22:00,51,"""That"
64173,44:22:00,87,these
64174,44:22:00,1206,(are) a people
64175,44:22:00,699,"criminals."""
64176,44:23:00,1517,"Then ""Set out"
64177,44:23:00,101,with My slaves
64178,44:23:00,926,(by) night.
64179,44:23:00,51,Indeed you
64180,44:23:00,1542,(will be) followed.
64181,44:24:00,1556,And leave
64182,44:24:00,233,the sea
64183,44:24:00,1245,at rest.
64184,44:24:00,51,Indeed they
64185,44:24:00,690,(are) an army
64186,44:24:00,472,"(to be) drowned."""
64187,44:25:00,756,How many
64188,44:25:00,1556,(did) they leave
64189,44:25:00,974,of
64190,44:25:00,693,gardens
64191,44:25:00,196,and springs
64192,44:26:00,1787,And cornfields
64193,44:26:00,1206,and places
64194,44:26:00,767,noble
64195,44:27:00,1022,And pleasant things
64196,44:27:00,785,they used to
64197,44:27:00,439,therein
64198,44:27:00,385,take delight!
64199,44:28:00,1637,Thus.
64200,44:28:00,1700,And We made it (an) inherit(ance)
64201,44:28:00,1206,(for) a people
64202,44:28:00,21,another.
64203,44:29:00,933,And not
64204,44:29:00,239,wept
64205,44:29:00,130,for them
64206,44:29:00,1493,the heaven
64207,44:29:00,61,and the earth
64208,44:29:00,933,and not
64209,44:29:00,785,they were
64210,44:29:00,1124,given respite.
64211,44:30:00,1140,And certainly
64212,44:30:00,1064,We saved
64213,44:30:00,254,(the) Children of Israel
64214,44:30:00,70,(the) Children of Israel
64215,44:30:00,974,from
64216,44:30:00,184,the punishment
64217,44:30:00,536,the humiliating
64218,44:31:00,974,From
64219,44:31:00,400,Firaun.
64220,44:31:00,51,Indeed he
64221,44:31:00,785,was
64222,44:31:00,129,arrogant
64223,44:31:00,974,among
64224,44:31:00,1511,the transgressors.
64225,44:32:00,1140,And certainly
64226,44:32:00,861,We chose them
64227,44:32:00,130,by
64228,44:32:00,126,knowledge
64229,44:32:00,130,over
64230,44:32:00,126,the worlds.
64231,44:33:00,73,And We gave them
64232,44:33:00,974,of
64233,44:33:00,90,the Signs
64234,44:33:00,933,that
64235,44:33:00,439,in it
64236,44:33:00,248,(was) a trial
64237,44:33:00,297,clear.
64238,44:34:00,51,Indeed
64239,44:34:00,87,these
64240,44:34:00,1205,surely they say
64241,44:35:00,47,"""Not"
64242,44:35:00,539,it
64243,44:35:00,27,(is) but
64244,44:35:00,1010,our death
64245,44:35:00,86,the first
64246,44:35:00,933,and not
64247,44:35:00,1056,we
64248,44:35:00,1093,(will be) raised again.
64249,44:36:00,73,Then bring
64250,44:36:00,6,our forefathers
64251,44:36:00,47,if
64252,44:36:00,785,you are
64253,44:36:00,1317,"truthful."""
64254,44:37:00,516,Are they
64255,44:37:00,861,better
64256,44:37:00,37,or
64257,44:37:00,1206,(the) people
64258,44:37:00,1542,(of) Tubba
64259,44:37:00,29,and those
64260,44:37:00,974,before them?
64261,44:37:00,1134,before them?
64262,44:37:00,513,We destroyed them
64263,44:37:00,51,indeed they
64264,44:37:00,785,were
64265,44:37:00,699,criminals.
64266,44:38:00,933,And not
64267,44:38:00,816,We created
64268,44:38:00,1493,the heavens
64269,44:38:00,61,and the earth
64270,44:38:00,933,and whatever
64271,44:38:00,297,(is) between them
64272,44:38:00,869,(in) play.
64273,44:39:00,933,Not
64274,44:39:00,816,We created both of them
64275,44:39:00,27,but
64276,44:39:00,595,in [the] truth
64277,44:39:00,899,but
64278,44:39:00,780,most of them
64279,44:39:00,866,(do) not
64280,44:39:00,126,know.
64281,44:40:00,51,Indeed
64282,44:40:00,1750,(the) Day of Judgment
64283,44:40:00,416,(the) Day of Judgment
64284,44:40:00,1695,(is) an appointed term for them
64285,44:40:00,683,all.
64286,44:41:00,1750,(The) Day
64287,44:41:00,866,not
64288,44:41:00,468,will avail
64289,44:41:00,1688,a relation
64290,44:41:00,139,for
64291,44:41:00,1688,a relation
64292,44:41:00,1424,anything
64293,44:41:00,866,and not
64294,44:41:00,516,they
64295,44:41:00,1089,will be helped.
64296,44:42:00,27,Except
64297,44:42:00,974,(on) whom
64298,44:42:00,1248,Allah has mercy.
64299,44:42:00,25,Allah has mercy.
64300,44:42:00,51,Indeed He
64301,44:42:00,534,[He]
64302,44:42:00,207,(is) the All-Mighty
64303,44:42:00,1248,the Most Merciful.
64304,44:43:00,51,Indeed
64305,44:43:00,1388,(the) tree
64306,44:43:00,1786,(of)
64307,44:44:00,1563,(Will be) food
64308,44:44:00,75,(of) the sinner(s).
64309,44:45:00,947,Like the murky oil
64310,44:45:00,461,it will boil
64311,44:45:00,439,in
64312,44:45:00,285,the bellies
64313,44:46:00,461,Like boiling
64314,44:46:00,583,(of) scalding water.
64315,44:47:00,22,"""Seize him"
64316,44:47:00,176,and drag him
64317,44:47:00,36,into
64318,44:47:00,1534,(the) midst
64319,44:47:00,676,(of) the Hellfire
64320,44:48:00,1613,Then
64321,44:48:00,1308,pour
64322,44:48:00,435,over
64323,44:48:00,1213,his head
64324,44:48:00,974,of
64325,44:48:00,184,(the) punishment
64326,44:48:00,583,(of) the scalding water.
64327,44:49:00,1648,Taste!
64328,44:49:00,51,Indeed you
64329,44:49:00,55,[you] (were)
64330,44:49:00,207,the mighty
64331,44:49:00,767,the noble.
64332,44:50:00,51,Indeed
64333,44:50:00,500,this
64334,44:50:00,933,(is) what
64335,44:50:00,785,you used to
64336,44:50:00,208,[about it]
64337,44:50:00,988,"doubt."""
64338,44:51:00,51,Indeed
64339,44:51:00,1697,the righteous
64340,44:51:00,439,(will be) in
64341,44:51:00,1206,a place
64342,44:51:00,42,secure
64343,44:52:00,439,In
64344,44:52:00,693,gardens
64345,44:52:00,196,and springs
64346,44:53:00,875,Wearing garments
64347,44:53:00,974,of
64348,44:53:00,1496,fine silk
64349,44:53:00,266,and heavy silk
64350,44:53:00,1134,facing each other.
64351,44:54:00,1637,Thus.
64352,44:54:00,1792,And We will marry them
64353,44:54:00,633,(to) companions with beautiful eyes.
64354,44:54:00,196,(to) companions with beautiful eyes.
64355,44:55:00,327,They will call
64356,44:55:00,439,therein
64357,44:55:00,753,for every (kind)
64358,44:55:00,385,(of) fruit
64359,44:55:00,42,secure.
64360,44:56:00,866,Not
64361,44:56:00,1648,they will taste
64362,44:56:00,439,therein
64363,44:56:00,1010,the death
64364,44:56:00,27,except
64365,44:56:00,1010,the death
64366,44:56:00,86,the first.
64367,44:56:00,1697,And He will protect them
64368,44:56:00,184,(from the) punishment
64369,44:56:00,676,(of) the Hellfire
64370,44:57:00,377,A Bounty
64371,44:57:00,974,from
64372,44:57:00,1219,your Lord.
64373,44:57:00,1637,That -
64374,44:57:00,534,it
64375,44:57:00,438,(will be) the success
64376,44:57:00,201,the great.
64377,44:58:00,52,Indeed
64378,44:58:00,1747,We have made it easy
64379,44:58:00,914,in your tongue
64380,44:58:00,870,so that they may
64381,44:58:00,1634,take heed.
64382,44:59:00,1274,So watch;
64383,44:59:00,51,indeed they
64384,44:59:00,1274,(too are) watching.
64385,45:01:00,1493,In (the) name
64386,45:01:00,25,(of) Allah
64387,45:01:00,1248,the Most Gracious
64388,45:01:00,1248,the Most Merciful.
64389,45:01:00,579,Ha Meem.
64390,45:02:00,1128,(The) revelation
64391,45:02:00,777,(of) the Book
64392,45:02:00,974,(is) from
64393,45:02:00,25,Allah
64394,45:02:00,207,the All-Mighty
64395,45:02:00,572,the All-Wise.
64396,45:03:00,51,Indeed
64397,45:03:00,439,in
64398,45:03:00,1493,the heavens
64399,45:03:00,61,and the earth
64400,45:03:00,90,surely (are) Signs
64401,45:03:00,42,for the believers.
64402,45:04:00,439,And in
64403,45:04:00,816,your creation
64404,45:04:00,933,and what
64405,45:04:00,288,He disperses
64406,45:04:00,974,of
64407,45:04:00,328,(the) moving creatures
64408,45:04:00,90,(are) Signs
64409,45:04:00,1206,for a people
64410,45:04:00,1740,who are certain.
64411,45:05:00,814,And (in the) alternation
64412,45:05:00,926,(of) the night
64413,45:05:00,1052,and the day
64414,45:05:00,933,and what
64415,45:05:00,1128,Allah sends down
64416,45:05:00,25,Allah sends down
64417,45:05:00,974,from
64418,45:05:00,1493,the sky
64419,45:05:00,974,of
64420,45:05:00,1301,(the) provision
64421,45:05:00,648,and gives life
64422,45:05:00,208,thereby
64423,45:05:00,61,(to) the earth
64424,45:05:00,213,after
64425,45:05:00,1010,its death
64426,45:05:00,1349,and (in) directing
64427,45:05:00,1295,(the) winds
64428,45:05:00,90,(are) Signs
64429,45:05:00,1206,for a people
64430,45:05:00,148,who reason.
64431,45:06:00,1548,These
64432,45:06:00,90,(are the) Verses
64433,45:06:00,25,(of) Allah
64434,45:06:00,1550,We recite them
64435,45:06:00,130,to you
64436,45:06:00,595,in truth.
64437,45:06:00,96,Then in what
64438,45:06:00,562,statement
64439,45:06:00,213,after
64440,45:06:00,25,Allah
64441,45:06:00,90,and His Verses
64442,45:06:00,42,will they believe?
64443,45:07:00,1725,Woe
64444,45:07:00,753,to every
64445,45:07:00,12,liar
64446,45:07:00,75,sinful
64447,45:08:00,1487,Who hears
64448,45:08:00,90,(the) Verses
64449,45:08:00,25,(of) Allah
64450,45:08:00,1550,recited
64451,45:08:00,130,to him
64452,45:08:00,1613,then
64453,45:08:00,1353,persists
64454,45:08:00,734,arrogantly
64455,45:08:00,726,as if
64456,45:08:00,900,not
64457,45:08:00,1487,he heard them.
64458,45:08:00,273,So give him tidings
64459,45:08:00,184,(of) a punishment
64460,45:08:00,30,painful.
64461,45:09:00,79,And when
64462,45:09:00,126,he knows
64463,45:09:00,974,of
64464,45:09:00,90,Our Verses
64465,45:09:00,1424,anything
64466,45:09:00,22,he takes them
64467,45:09:00,547,(in) ridicule.
64468,45:09:00,87,Those -
64469,45:09:00,865,for them
64470,45:09:00,184,(is) a punishment
64471,45:09:00,536,humiliating.
64472,45:10:00,974,Before them
64473,45:10:00,1701,Before them
64474,45:10:00,672,(is) Hell
64475,45:10:00,866,and not
64476,45:10:00,468,will avail
64477,45:10:00,139,them
64478,45:10:00,933,what
64479,45:10:00,772,they had earned
64480,45:10:00,1424,anything
64481,45:10:00,866,and not
64482,45:10:00,933,what
64483,45:10:00,22,they had taken
64484,45:10:00,974,besides
64485,45:10:00,369,besides
64486,45:10:00,25,Allah
64487,45:10:00,1688,(as) protectors.
64488,45:10:00,865,And for them
64489,45:10:00,184,(is) a punishment
64490,45:10:00,201,great.
64491,45:11:00,500,This
64492,45:11:00,507,(is) guidance.
64493,45:11:00,29,And those who
64494,45:11:00,742,disbelieve
64495,45:11:00,90,in (the) Verses
64496,45:11:00,1219,(of) their Lord
64497,45:11:00,865,for them
64498,45:11:00,184,(is) a punishment
64499,45:11:00,974,of
64500,45:11:00,1257,filth
64501,45:11:00,30,painful.
64502,45:12:00,25,Allah
64503,45:12:00,29,(is) the One Who
64504,45:12:00,1473,subjected
64505,45:12:00,865,to you
64506,45:12:00,233,the sea
64507,45:12:00,701,that may sail
64508,45:12:00,390,the ships
64509,45:12:00,439,therein
64510,45:12:00,43,by His Command
64511,45:12:00,228,and that you may seek
64512,45:12:00,974,of
64513,45:12:00,377,His Bounty
64514,45:12:00,870,and that you may
64515,45:12:00,1391,give thanks.
64516,45:13:00,1473,And He has subjected
64517,45:13:00,865,to you
64518,45:13:00,933,whatever
64519,45:13:00,439,(is) in
64520,45:13:00,1493,the heavens
64521,45:13:00,933,and whatever
64522,45:13:00,439,(is) in
64523,45:13:00,61,the earth -
64524,45:13:00,683,all
64525,45:13:00,974,from Him.
64526,45:13:00,51,Indeed
64527,45:13:00,439,in
64528,45:13:00,1637,that
64529,45:13:00,90,surely are Signs
64530,45:13:00,1206,for a people
64531,45:13:00,387,who give thought.
64532,45:14:00,1205,Say
64533,45:14:00,29,to those who
64534,45:14:00,42,believe
64535,45:14:00,454,(to) forgive
64536,45:14:00,29,those who
64537,45:14:00,866,(do) not
64538,45:14:00,1256,hope
64539,45:14:00,1750,(for the) days
64540,45:14:00,25,(of) Allah;
64541,45:14:00,725,that He may recompense
64542,45:14:00,1206,a people
64543,45:14:00,251,for what
64544,45:14:00,785,they used to
64545,45:14:00,772,earn.
64546,45:15:00,974,Whoever
64547,45:15:00,133,does
64548,45:15:00,1337,a righteous deed
64549,45:15:00,1046,then it is for his soul
64550,45:15:00,974,and whoever
64551,45:15:00,1523,does evil
64552,45:15:00,130,then it (is) against it.
64553,45:15:00,1613,Then
64554,45:15:00,36,to
64555,45:15:00,1219,your Lord
64556,45:15:00,1250,you will be returned.
64557,45:16:00,1140,And certainly
64558,45:16:00,73,We gave
64559,45:16:00,254,(the) Children of Israel
64560,45:16:00,70,(the) Children of Israel
64561,45:16:00,777,the Book
64562,45:16:00,572,and the wisdom
64563,45:16:00,1025,and the Prophethood
64564,45:16:00,1301,and We provided them
64565,45:16:00,974,of
64566,45:16:00,1600,the good things
64567,45:16:00,377,and We preferred them
64568,45:16:00,130,over
64569,45:16:00,126,the worlds.
64570,45:17:00,73,And We gave them
64571,45:17:00,297,clear proofs
64572,45:17:00,974,of
64573,45:17:00,43,the matter.
64574,45:17:00,933,And not
64575,45:17:00,814,they differed
64576,45:17:00,27,except
64577,45:17:00,974,after
64578,45:17:00,213,after
64579,45:17:00,933,[what]
64580,45:17:00,720,came to them
64581,45:17:00,126,the knowledge
64582,45:17:00,228,(out of) envy
64583,45:17:00,297,between themselves.
64584,45:17:00,51,Indeed
64585,45:17:00,1219,your Lord
64586,45:17:00,1139,will judge
64587,45:17:00,297,between them
64588,45:17:00,1750,(on the) Day
64589,45:17:00,1206,(of) the Resurrection
64590,45:17:00,439,about what
64591,45:17:00,785,they used to
64592,45:17:00,439,therein
64593,45:17:00,814,differ.
64594,45:18:00,1613,Then
64595,45:18:00,655,We put you
64596,45:18:00,130,on
64597,45:18:00,1403,an ordained way
64598,45:18:00,974,of
64599,45:18:00,43,the matter;
64600,45:18:00,1542,so follow it
64601,45:18:00,866,and (do) not
64602,45:18:00,1542,follow
64603,45:18:00,538,(the) desires
64604,45:18:00,29,(of) those who
64605,45:18:00,866,(do) not
64606,45:18:00,126,know.
64607,45:19:00,51,Indeed they
64608,45:19:00,907,never
64609,45:19:00,468,will avail
64610,45:19:00,139,you
64611,45:19:00,974,against
64612,45:19:00,25,Allah
64613,45:19:00,1424,(in) anything.
64614,45:19:00,51,And indeed
64615,45:19:00,1755,the wrongdoers
64616,45:19:00,212,some of them
64617,45:19:00,1688,(are) allies
64618,45:19:00,212,(of) others
64619,45:19:00,25,and Allah
64620,45:19:00,1688,(is the) Protector
64621,45:19:00,1697,(of) the righteous.
64622,45:20:00,500,This
64623,45:20:00,272,(is) enlightenment
64624,45:20:00,1120,for mankind
64625,45:20:00,507,and guidance
64626,45:20:00,1248,and mercy
64627,45:20:00,1206,for a people
64628,45:20:00,1740,who are certain.
64629,45:21:00,37,Do
64630,45:21:00,617,think
64631,45:21:00,29,those who
64632,45:21:00,698,commit
64633,45:21:00,1523,evil deeds
64634,45:21:00,47,that
64635,45:21:00,655,We will make them
64636,45:21:00,29,like those who
64637,45:21:00,42,believed
64638,45:21:00,133,and did
64639,45:21:00,1337,righteous deeds
64640,45:21:00,1534,equal
64641,45:21:00,648,(in) their life
64642,45:21:00,1010,and their death?
64643,45:21:00,1523,Evil is
64644,45:21:00,933,what
64645,45:21:00,572,they judge!
64646,45:22:00,816,And Allah created
64647,45:22:00,25,And Allah created
64648,45:22:00,1493,the heavens
64649,45:22:00,61,and the earth
64650,45:22:00,595,in truth
64651,45:22:00,725,and that may be recompensed
64652,45:22:00,753,every
64653,45:22:00,1046,soul
64654,45:22:00,251,for what
64655,45:22:00,772,it has earned
64656,45:22:00,516,and they
64657,45:22:00,866,will not be wronged.
64658,45:22:00,1755,will not be wronged.
64659,45:23:00,1214,Have you seen
64660,45:23:00,974,(he) who
64661,45:23:00,22,takes
64662,45:23:00,25,(as) his god
64663,45:23:00,538,his desire
64664,45:23:00,311,and Allah lets him go astray
64665,45:23:00,25,and Allah lets him go astray
64666,45:23:00,130,knowingly
64667,45:23:00,126,knowingly
64668,45:23:00,844,and
64669,45:23:00,130,upon
64670,45:23:00,1487,his hearing
64671,45:23:00,1152,and his heart
64672,45:23:00,655,and puts
64673,45:23:00,130,over
64674,45:23:00,272,his vision
64675,45:23:00,477,a veil?
64676,45:23:00,974,Then who
64677,45:23:00,507,will guide him
64678,45:23:00,974,after
64679,45:23:00,213,after
64680,45:23:00,25,Allah?
64681,45:23:00,866,Then will not
64682,45:23:00,1634,you receive admonition?
64683,45:24:00,1205,And they say
64684,45:24:00,933,"""Not"
64685,45:24:00,539,it
64686,45:24:00,27,(is) but
64687,45:24:00,648,our life
64688,45:24:00,354,(of) the world
64689,45:24:00,1010,we die
64690,45:24:00,648,and we live
64691,45:24:00,933,and not
64692,45:24:00,513,destroys us
64693,45:24:00,27,except
64694,45:24:00,336,"the time."""
64695,45:24:00,933,And not
64696,45:24:00,865,for them
64697,45:24:00,1637,of that
64698,45:24:00,974,any
64699,45:24:00,126,knowledge;
64700,45:24:00,47,not
64701,45:24:00,516,they
64702,45:24:00,27,(do) but
64703,45:24:00,1757,guess.
64704,45:25:00,79,And when
64705,45:25:00,1550,are recited
64706,45:25:00,130,to them
64707,45:25:00,90,Our Verses
64708,45:25:00,297,clear
64709,45:25:00,933,not
64710,45:25:00,785,is
64711,45:25:00,569,their argument
64712,45:25:00,27,except
64713,45:25:00,47,that
64714,45:25:00,1205,they say
64715,45:25:00,73,"""Bring"
64716,45:25:00,6,our forefathers
64717,45:25:00,47,if
64718,45:25:00,785,you are
64719,45:25:00,1317,"truthful."""
64720,45:26:00,1205,Say
64721,45:26:00,25,"""Allah"
64722,45:26:00,648,gives you life
64723,45:26:00,1613,then
64724,45:26:00,1010,causes you to die;
64725,45:26:00,1613,then
64726,45:26:00,683,He will gather you
64727,45:26:00,36,to
64728,45:26:00,1750,(the) Day
64729,45:26:00,1206,(of) the Resurrection
64730,45:26:00,866,no
64731,45:26:00,1298,doubt
64732,45:26:00,439,"about it."""
64733,45:26:00,899,But
64734,45:26:00,780,most
64735,45:26:00,1120,(of) the people
64736,45:26:00,866,(do) not
64737,45:26:00,126,know.
64738,45:27:00,25,And for Allah
64739,45:27:00,968,(is the) dominion
64740,45:27:00,1493,(of) the heavens
64741,45:27:00,61,and the earth;
64742,45:27:00,1750,and (the) Day
64743,45:27:00,1206,is established
64744,45:27:00,1524,the Hour
64745,45:27:00,1750,that Day
64746,45:27:00,843,will lose
64747,45:27:00,284,the falsifiers.
64748,45:28:00,1214,And you will see
64749,45:28:00,753,every
64750,45:28:00,40,nation
64751,45:28:00,708,kneeling.
64752,45:28:00,753,Every
64753,45:28:00,40,nation
64754,45:28:00,327,will be called
64755,45:28:00,36,to
64756,45:28:00,777,its record
64757,45:28:00,1750,"""Today"
64758,45:28:00,725,you will be recompensed
64759,45:28:00,933,(for) what
64760,45:28:00,785,you used to
64761,45:28:00,133,do.
64762,45:29:00,500,This
64763,45:29:00,777,Our Record
64764,45:29:00,1108,speaks
64765,45:29:00,130,about you
64766,45:29:00,595,in truth.
64767,45:29:00,51,Indeed We
64768,45:29:00,785,[We] used to
64769,45:29:00,1100,transcribe
64770,45:29:00,933,what
64771,45:29:00,785,you used to
64772,45:29:00,133,"do."""
64773,45:30:00,41,Then as for
64774,45:30:00,29,those who
64775,45:30:00,42,believed
64776,45:30:00,133,and did
64777,45:30:00,1337,[the] righteous deeds
64778,45:30:00,342,will admit them
64779,45:30:00,1219,their Lord
64780,45:30:00,439,in(to)
64781,45:30:00,1248,His mercy.
64782,45:30:00,1637,That
64783,45:30:00,534,[it]
64784,45:30:00,438,(is) the success
64785,45:30:00,297,clear.
64786,45:31:00,41,But as for
64787,45:31:00,29,those who
64788,45:31:00,742,disbelieved
64789,45:31:00,900,"""Then were not"
64790,45:31:00,785,"""Then were not"
64791,45:31:00,90,My Verses
64792,45:31:00,1550,recited
64793,45:31:00,130,to you
64794,45:31:00,734,but you were proud
64795,45:31:00,785,and you became
64796,45:31:00,1206,a people
64797,45:31:00,699,"criminals?"""
64798,45:32:00,79,And when
64799,45:32:00,1205,it was said
64800,45:32:00,51,"""Indeed"
64801,45:32:00,1652,(the) Promise
64802,45:32:00,25,(of) Allah
64803,45:32:00,595,(is) true
64804,45:32:00,1524,and the Hour -
64805,45:32:00,866,(there is) no
64806,45:32:00,1298,doubt
64807,45:32:00,439,about it
64808,45:32:00,1205,you said
64809,45:32:00,933,"""Not"
64810,45:32:00,361,we know
64811,45:32:00,933,what
64812,45:32:00,1524,the Hour (is).
64813,45:32:00,47,Not
64814,45:32:00,1757,we think
64815,45:32:00,27,except
64816,45:32:00,1757,an assumption
64817,45:32:00,933,and not
64818,45:32:00,1056,we
64819,45:32:00,1740,"(are) convinced."""
64820,45:33:00,224,And (will) appear
64821,45:33:00,865,to them
64822,45:33:00,1523,(the) evil
64823,45:33:00,933,(of) what
64824,45:33:00,133,they did
64825,45:33:00,644,and (will) envelop
64826,45:33:00,208,them
64827,45:33:00,933,what
64828,45:33:00,785,they used
64829,45:33:00,208,[at it]
64830,45:33:00,547,(to) mock.
64831,45:34:00,1205,And it will be said
64832,45:34:00,1750,"""Today"
64833,45:34:00,1104,We forget you
64834,45:34:00,757,as
64835,45:34:00,1104,you forgot
64836,45:34:00,913,(the) meeting
64837,45:34:00,1750,(of) this Day of yours
64838,45:34:00,500,(of) this Day of yours
64839,45:34:00,88,and your abode
64840,45:34:00,1117,(is) the Fire
64841,45:34:00,933,and not
64842,45:34:00,865,for you
64843,45:34:00,974,any
64844,45:34:00,1089,helpers.
64845,45:35:00,1637,That
64846,45:35:00,51,(is) because you
64847,45:35:00,22,took
64848,45:35:00,90,(the) Verses
64849,45:35:00,25,(of) Allah
64850,45:35:00,547,(in) ridicule
64851,45:35:00,473,and deceived you
64852,45:35:00,648,the life
64853,45:35:00,354,"(of) the world."""
64854,45:35:00,1750,So this Day
64855,45:35:00,866,not
64856,45:35:00,830,they will be brought forth
64857,45:35:00,974,from it
64858,45:35:00,866,and not
64859,45:35:00,516,they
64860,45:35:00,174,will be asked to appease.
64861,45:36:00,25,Then for Allah
64862,45:36:00,581,(is) all the praise
64863,45:36:00,1219,(the) Lord
64864,45:36:00,1493,(of) the heavens
64865,45:36:00,1219,and (the) Lord
64866,45:36:00,61,(of) the earth
64867,45:36:00,1219,(the) lord
64868,45:36:00,126,(of) the worlds.
64869,45:37:00,865,And for Him
64870,45:37:00,734,(is) the greatness
64871,45:37:00,439,in
64872,45:37:00,1493,the heavens
64873,45:37:00,61,and the earth
64874,45:37:00,534,and He
64875,45:37:00,207,(is) the All-Mighty
64876,45:37:00,572,the All-Wise.
64877,46:01:00,1493,In (the) name
64878,46:01:00,25,(of) Allah
64879,46:01:00,1248,the Most Gracious
64880,46:01:00,1248,the Most Merciful.
64881,46:01:00,579,Ha Meem.
64882,46:02:00,1128,(The) revelation
64883,46:02:00,777,(of) the Book
64884,46:02:00,974,(is) from
64885,46:02:00,25,Allah
64886,46:02:00,207,the All-Mighty
64887,46:02:00,572,the All-Wise
64888,46:03:00,933,Not
64889,46:03:00,816,We created
64890,46:03:00,1493,the heavens
64891,46:03:00,61,and the earth
64892,46:03:00,933,and what
64893,46:03:00,297,(is) between both of them
64894,46:03:00,27,except
64895,46:03:00,595,in truth
64896,46:03:00,18,and (for) a term
64897,46:03:00,1493,appointed.
64898,46:03:00,29,But those who
64899,46:03:00,742,disbelieve
64900,46:03:00,135,from what
64901,46:03:00,1110,they are warned
64902,46:03:00,152,(are) turning away.
64903,46:04:00,1205,Say
64904,46:04:00,1214,"""Do you see"
64905,46:04:00,933,what
64906,46:04:00,327,you call
64907,46:04:00,974,besides
64908,46:04:00,369,besides
64909,46:04:00,25,Allah?
64910,46:04:00,1214,Show me
64911,46:04:00,935,what
64912,46:04:00,816,they have created
64913,46:04:00,974,of
64914,46:04:00,61,the earth
64915,46:04:00,37,or
64916,46:04:00,865,for them
64917,46:04:00,1407,(is) any share
64918,46:04:00,439,in
64919,46:04:00,1493,the heavens?
64920,46:04:00,73,Bring me
64921,46:04:00,777,a book
64922,46:04:00,974,before
64923,46:04:00,1134,before
64924,46:04:00,500,this
64925,46:04:00,82,or
64926,46:04:00,76,traces
64927,46:04:00,974,of
64928,46:04:00,126,knowledge
64929,46:04:00,47,if
64930,46:04:00,785,you are
64931,46:04:00,1317,"truthful."""
64932,46:05:00,974,And who
64933,46:05:00,311,(is) more astray
64934,46:05:00,974,than (he) who
64935,46:05:00,327,calls
64936,46:05:00,974,besides
64937,46:05:00,369,besides
64938,46:05:00,25,Allah
64939,46:05:00,974,who
64940,46:05:00,866,will not respond
64941,46:05:00,713,will not respond
64942,46:05:00,865,to him
64943,46:05:00,36,until
64944,46:05:00,1750,(the) Day
64945,46:05:00,1206,(of) Resurrection
64946,46:05:00,516,and they
64947,46:05:00,139,of
64948,46:05:00,327,their calls
64949,46:05:00,453,(are) unaware.
64950,46:06:00,79,And when
64951,46:06:00,616,are gathered
64952,46:06:00,1120,the people
64953,46:06:00,785,they will be
64954,46:06:00,865,for them
64955,46:06:00,114,enemies
64956,46:06:00,785,and they will be
64957,46:06:00,101,of their worship
64958,46:06:00,742,deniers.
64959,46:07:00,79,And when
64960,46:07:00,1550,are recited
64961,46:07:00,130,to them
64962,46:07:00,90,Our Verses
64963,46:07:00,297,clear
64964,46:07:00,1205,say
64965,46:07:00,29,those who
64966,46:07:00,742,disbelieve
64967,46:07:00,595,of the truth
64968,46:07:00,904,when
64969,46:07:00,720,it comes to them
64970,46:07:00,500,"""This"
64971,46:07:00,1462,(is) a magic
64972,46:07:00,297,"clear."""
64973,46:08:00,37,Or
64974,46:08:00,1205,they say
64975,46:08:00,414,"""He has invented it."""
64976,46:08:00,1205,Say
64977,46:08:00,47,"""If"
64978,46:08:00,414,I have invented it
64979,46:08:00,866,then not
64980,46:08:00,968,you have power
64981,46:08:00,865,for me
64982,46:08:00,974,against
64983,46:08:00,25,Allah
64984,46:08:00,1424,anything.
64985,46:08:00,534,He
64986,46:08:00,126,knows best
64987,46:08:00,251,of what
64988,46:08:00,441,you utter
64989,46:08:00,439,concerning it.
64990,46:08:00,744,Sufficient is He
64991,46:08:00,208,Sufficient is He
64992,46:08:00,1381,(as) a Witness
64993,46:08:00,297,between me
64994,46:08:00,297,and between you
64995,46:08:00,534,and He
64996,46:08:00,454,(is) the Oft-Forgiving
64997,46:08:00,1248,the Most Merciful.
64998,46:09:00,1205,Say
64999,46:09:00,933,"""Not"
65000,46:09:00,785,I am
65001,46:09:00,220,a new (one)
65002,46:09:00,974,among
65003,46:09:00,1283,the Messengers
65004,46:09:00,933,and not
65005,46:09:00,361,I know
65006,46:09:00,933,what
65007,46:09:00,374,will be done
65008,46:09:00,208,with me
65009,46:09:00,866,and not
65010,46:09:00,208,with you.
65011,46:09:00,47,Not
65012,46:09:00,1542,I follow
65013,46:09:00,27,but
65014,46:09:00,933,what
65015,46:09:00,1675,is revealed
65016,46:09:00,36,to me
65017,46:09:00,933,and not
65018,46:09:00,48,I am
65019,46:09:00,27,but
65020,46:09:00,1110,a warner
65021,46:09:00,297,"clear."""
65022,46:10:00,1205,Say
65023,46:10:00,1214,"""Do you see"
65024,46:10:00,47,if
65025,46:10:00,785,it is
65026,46:10:00,974,from Allah
65027,46:10:00,141,from Allah
65028,46:10:00,25,from Allah
65029,46:10:00,742,and you disbelieve
65030,46:10:00,208,in it
65031,46:10:00,1381,and testifies
